name,QC01,B17,D10,A13,D18,B14,C07,B06,B04,QC02,D08,C11,C15,B08,A08,D05,D13,A09,QC03,D03,D12,A15,B10,C14,C02,A01,B18,QC04,C12,B07,C04,C17,C01,D14,A16,C13,QC05,C03,A05,A03,D04,C09,B15,D16,A07,QC06,D15,C10,A17,D07,B03,C18,B05,A04,QC07,A18,D09,D02,C05,C16,D11,D01,A06,QC08,A14,B02,A10,B01,D17,B09,A02,B13,QC09,C08,D06,B16,C06,QC10
4750,4695.450138,1427.038,3497.451556,3354.645,6789.93,2051.301,6210.75737,5283.81,1733.8125,2974.59425,4429.082935,5930.019436,3187.039317,7334.578514,3517.28,5266.116,5673.425455,4110.043667,3831.194545,4173.39,3868.717758,5282.556953,4181.252991,3198.994671,3474.518356,4302.578808,3883.451111,3070.2,5135.502815,3381.36,6132.810169,4273.796634,5449.227675,4498.612179,4478.480644,3093.303809,6500.223097,1818.919786,4294.182152,3146.425,9920.505455,3906.821274,2896.200352,1429.082,2324.145769,2860.18125,4384.820038,4579.691728,2022.921824,8110.370538,5220.078193,5487.433056,3883.304959,2804.461706,5268.699629,4513.106003,9402.036,592.176,2566.559753,2511.338428,5012.284309,3995.034286,3429.2425,5566.266452,4191.847103,3792.608063,2606.580059,5293.396431,4445.400139,4360.674642,3276.35,3988.670918,4141.643436,1522.384708,4845.590454,3621.454582,2839.240585,4437.097846
4753,12777.15385,12468.183,24771.33073,9634.741385,10125.96133,13538.25323,17390.73467,17085.8243,14178.41357,14638.92812,11605.91412,17652.01824,15619.964,18479.06262,13248.29333,12342.46824,10862.63267,11984.63425,12141.26777,12712.78125,11326.30707,11326.10977,19685.01022,15297.03333,12773.332,13284.08278,13154.60176,15224.20923,12100.43367,13398.77347,15883.0275,11122.66667,13855.38217,10991.57206,9329.379231,11732.94847,15231.01765,17411.2005,9701.783438,11183.46262,10028.61681,12990.549,11435.715,15755.05314,10268.44688,14498.757,13575.54163,33634.17512,14103.56459,18616.5798,13983.89385,14195.92083,13004.46731,14398.01471,14792.33231,13206.88977,16944.759,12002.12467,26788.27276,12464.036,15653.42118,19234.99113,14609.62235,15439.15112,11572.45338,11483.55,22743.64823,14596.27425,12004.86071,15650.29143,11917.56462,7977.732583,14701.14571,15534.33053,14980.25365,13065.326,12988.26042,13695.06929
4757,31103.69294,40492.34972,17856.06244,13578.15412,25658.522,30472.23544,24678.85333,25241.23443,29334.799,36548.09412,27494.478,57457.00125,34247.37265,25209.10972,27735.65088,10880.36894,12482.58923,8831.694118,32969.994,97730.29,34083.38824,22360.36629,20511.61994,42508.16717,30776.07,39355.6953,29693.71712,32174.85333,25868.7645,29859.42345,24804.22326,41241.79564,46315.928,20403.66881,43116.94159,20401.362,41900.0217,43958.71317,15003.95167,43860.0258,28721.48568,26928.25283,23216.67367,28391.36947,23779.829,33629.52756,24259.182,24128.735,14421.23688,17866.354,32584.18313,32114.84063,16925.74333,13718.93858,34140.07538,22785.55327,19284.68389,23652.15506,28645.48863,42974.80483,36077.92053,39306.51471,18410.29642,32878.848,17249.48747,26281.18839,17934.40786,42021.13235,27801.851,23394.40039,19315.21122,13259.43633,32050.16585,28952.43833,26780.37911,30168.35839,72470.38456,35368.59869
4758,1387992.632,1612720.341,262168.0031,191733.7968,158765.533,1063129.889,1855397.94,1196462.372,1792701.147,1114056.457,277290.5292,1230045,1598358.924,1144930.235,272551.6728,292492.8191,262071.3897,159966.7297,1028083.045,341753.3973,132398.467,128254.2752,1014516.889,1420409.337,2176183.409,320470.0385,1255424.486,1018836.117,1374141.929,1237816.007,2486225.18,2082674.022,1722232.822,290676.0833,188208.5823,1406353.608,1159875.689,1518089.278,381415.0253,208803.9836,250823.158,1747185.68,1222804.528,227892.3446,300512.9318,984558.0542,256700.766,1629862.269,242235.3832,284642.2625,1098060.177,2026273.768,1282672.815,303597.6664,999871.8699,267650.957,454543.5153,217493.5609,1820228.858,1860227.734,212776.5387,198122.568,130042.2942,1190235.852,211003.3898,1648907.976,291642.9887,1335878.48,252135.121,1247426.265,337978.8206,1126934.526,1243599.576,1439984.106,241945.1031,1351978.343,608487.355,1156925.262
4763,28638.19158,23882.46393,19618.68,19181.88086,25300.61358,22681.78286,21699.42667,19899.33858,26996.66333,26115.795,26831.22,24756.18087,19902.43728,32479.49476,19254.887,23324.74625,33168.48233,2197.972,27854.83517,23456.32722,25587.9,16430.28,14060.33667,21350.90286,25866.50182,20573.8751,29107.16157,26004.83212,25280.66138,19829.57963,27748.63955,24908.6623,23320.41705,19097.6745,33012.21,25994.93004,26917.90083,17901.60008,25379.64,16035.64667,24342.01714,18243.63984,9839.006667,34280.44756,22840.44196,25030.64205,16562.08,18059.48857,21872.48071,26283.46727,17195.28614,33383.17527,24150.25608,23007.20856,24234.11375,22742.2337,27789.65237,23328.85517,31293.312,23506.98863,21675.70041,28033.06968,12769.512,25179.12143,19476.68663,22976.28516,20533.33269,24440.30446,22515.475,7645.041667,19586.69336,4935.646,26476.24739,28062.08533,19303.7455,37285.25556,19092.535,27063.83016
4764,9637.686,5522.56,5458.092,5672.975,17184.76013,5533.45,8466.854,6727.98,7514.708571,10000.14857,8652.274286,16972.416,10182.18,6886.575,8051.1075,4727.8555,7748.896571,8284.9143,9184,16907.97626,9190.097,3032.722,8788.48,9041.195125,10010.88,12090.93667,20960.856,14686.72978,6573.366667,5786.783333,9972.556364,13445.76,21722.62,8292.777778,6716.128,3565.536,16106.63444,6189.522,5246.383333,5913.94375,8046.944444,5545.859,6294.6,4948.701429,8255.36,11162.50714,6260.430571,11073.46714,5409.57375,9319.113333,5929.682,22701.4,6389.776364,8460.826,10794.55,10988.0015,16073.343,6321.542857,10502.26,27329.34099,17999.18439,23133.87538,7015.02,11271.21429,10845.66,9967.213143,29957.61271,14745.84333,41371.99105,8603.6525,8095.5,5693.9,10410.3,10170.06263,6848.1,10040.78571,9537.27,11883.11171
4771,49528.54677,47188.79,36785.7585,41908.68,39426.63606,50331.48769,33882.5365,72578.36635,52933.89329,60604.04249,27843.8545,58046.9411,23961.94889,48910.20845,31124.14538,28289.67033,67450.27962,15020.87889,49260.45,36774.02978,21999.82021,26227.0855,21263.20194,69463.09333,26839.0827,37887.01,62817.86,49181.28791,42232.104,48192.956,40197.0025,48331.738,42168.84136,36771.71,34835.47069,37010.75746,50799.98157,39048.24659,48797.361,34760.08024,30483.53,32367.87839,28906.44489,33602.19851,38258.34074,50459.45428,62974.46464,32911.68496,28177.22353,33000.38138,32050.68681,1739.056,34194.14085,48423.04934,52214.2923,40085.41656,96392.52608,19809.91875,47256.07251,33717.60552,53554.69425,66727.44223,4246.662857,44278.91497,47170.19966,5173.6,36645.00384,70716.81218,47834.93781,37999.2137,35642.15984,38659.88062,45903.49467,27324.48995,63974.7832,43269.48531,58966.7279,45693.88873
4775,150996.955,107647.2747,578994.1225,67600.11431,111128.113,32708.52312,150394.3741,111641.2541,107342.567,129822.181,108078.5418,147845.1151,68754.94852,130158.4479,121461.6375,68869.58264,66321.80588,29352.62342,136541.4794,142861.32,37560.80129,45532.30294,313430.5551,67866.06316,260650.5612,63392.71816,131029.7294,131704.2572,108261.9939,69049.57995,287890.1997,815201.5286,213718.7739,33001.04021,91883.80964,56289.41081,167251.1298,279777.1483,61974.80305,127193.1951,125800.9293,90638.73,32653.93595,110102.5861,64018.06426,128724.9031,60074.93105,488338.5327,131408.4615,70770.89213,93642.6245,172077.2452,50925.31368,122846.2167,145214.8141,113247.1769,56279.70632,61346.63275,121781.9686,211369.2733,45805.18031,73930.5,65780.82,147254.6767,31136.41455,129370.455,368016.7,119132.8893,152325.9238,76999.72258,66411.32535,37278.7701,114447.4329,156665.5158,80728.93416,118803.8738,149463.3041,133440.4179
4782,1907.104286,4295.214,1119.96,1227.208889,791.0004425,3540.546818,2331.558857,1457.483327,2277.66375,1399.257143,477.3203692,3083.431857,4755.784286,1840.551429,468.3742,705.5583932,1185.102844,566.3016307,1708.16,499.4600895,531.586,1106.403094,1876.836,2573.678571,2173.088379,632.3619821,4420.858093,1329.171556,5777.107298,1667.08425,2437.567,2615.444,2018.774286,706.572,959.0625,2853.081,1612,3328.495,916.2318137,685.248,559.5350266,2238.923077,1750.873111,805.3466667,539.2424,1693.10625,1187.22,3015.841385,713.1981,404.34,1375.192749,2283.289586,2041.596667,652.6282603,1544.675,1126.886884,835.1875,950.6454167,3504.559174,2642.9275,965.2115936,433.4334978,448.2032089,2043.830035,575.244,2147.97,558.3085683,1918.463636,882.5521371,1604.46,848.946,1655.153783,1460.707038,2642.304343,411.928,3663.468292,2079.110143,1531.640294
4791,107794.0011,158188.5829,23988.46983,18761.75056,12723.12909,94903.671,168965.697,119416.3638,126207.8585,96504.35826,24378.24139,121812.128,123273.4954,110703.1095,25004.86821,26967.32291,25222.6863,17599.46806,97275.17105,32086.488,13036.331,12115.93272,84390.90261,132015.25,187752.8306,31287.66381,112219.2082,93032.80191,119969.7458,108926.6961,181823.579,161870.7142,139883.667,26878.52072,15593.16118,128638.8321,98306.2162,117324.7392,38289.33,21977.97224,25478.37642,141709.3519,88212.63557,20779.73691,29525.0095,91824.03669,24912.319,118377.9564,20552.38589,28727.07982,92695.86444,147235.2853,101414.7811,29347.65936,87480.75505,21837.83683,43690.171,21460.91943,150305.1617,135754.3935,22158.65652,19096.128,12785.84385,104304.757,21100.33212,138413.0953,24714.11253,110055.2509,25679.79232,111823.7618,31927.89807,88923.55268,97837.4773,104563.6744,21892.91755,103955.2681,130393.0112,88810.29675
4793,434646.3364,468497.61,342716.6453,336929.5707,305490.0978,408539.575,365218.0136,572116.4292,541400.5397,413900.772,301352.021,510659.2543,249174.6213,360082.4036,363779.8847,363969.3159,513267.2807,306358.9244,462839.9343,337237.0614,224606.4576,238057.605,272480.8129,481042.4474,291237.1949,263521.7908,444762.08,433587.8615,485120.1936,373180.1411,435027.865,454347.1533,437490.1607,340671.3607,318201.776,386625.9313,322439.6089,332968.0905,378865.2697,320107.1289,283239.5965,273741.8357,221022.4771,219445.3251,258941.1333,370985.1292,409440.3424,234688.7273,244765.9157,359783.7365,310494.2566,366338.58,332683.6049,388913.1107,408714.215,293984.9915,416364.2585,222878.01,339790.6339,242778.7516,336262.9347,458429.5226,381318.357,400892.5167,287037.864,328456.4136,295790.4545,388655.4333,412076.4802,360130.7696,314337.531,400321.116,411999.08,294880.0627,363113.0024,355281.3203,357813.5328,381088.0407
4797,194247.4127,213830.0163,199872.3011,204403.7374,232124.6107,261432.5181,227521.4294,191649.5195,213370.6874,223593.3603,135238.6938,245385.3677,192238.0171,177738.7134,149858.052,211548.6873,233201.0247,172709.5207,226029.3037,142572.8161,178697.6746,169953.5189,194671.9632,322559.3126,229636.4719,201023.398,273166.9571,211360.7635,207716.7963,209658.754,245565.9877,304653.0268,211554.7659,220204.7909,213713.0436,218972.094,212137.273,234156.1257,243132.2974,208346.3097,212076.2173,191528.7086,188561.5308,218689.107,191373.8999,224736.2405,181250.1715,186448.7922,181890.0093,163053.5573,200140.9892,260205.2952,197041.5542,193579.5091,222937.3178,215472.7757,218517.9578,165359.8893,245688.2525,274056.8174,203014.1063,202824.9879,162190.5683,207119.4768,227439.5096,212184.532,176026.1772,201324.4897,222387.0544,213469.2703,180218.3024,185772.9438,219621.7411,172438.1969,143149.234,205601.7256,194857.2908,223642.3016
4800,35764.69732,19135.9462,16000.79132,19883.43502,18683.06731,18812.6271,20060.98246,20785.05224,25907.515,21882.61639,14416.14695,28132.03931,18263.66906,22971.71787,17879.01438,18452.99805,26449.26351,13890.21505,24109.20112,15879.59963,12467.8088,14522.14836,15607.07249,21638.07775,23382.79798,18980.87555,27752.10283,24355.33028,22777.16741,16155.55121,30659.18365,163599.5645,87789.33567,42645.0364,31291.51242,37389.7856,21142.41066,16539.61331,13579.89334,12824.10588,37320.56116,20049.26917,14641.54663,13045.58583,17063.99708,23843.69381,14758.79347,16261.76714,12520.72215,16663.12134,7637.20825,29167.41053,25022.5166,18577.91593,22481.67379,17040.41269,20095.80956,16837.61884,24759.44516,25993.43727,22997.96863,24792.38925,18088.00225,29690.47025,17785.16818,24567.04768,16002.59779,21966.84102,24800.71584,22939.3236,28500.01848,26106.11837,24330.59038,22294.7615,19990.1127,20888.11513,19192.42267,23672.89524
4809,21169.1404,14816.17681,25453.29546,23953.0365,18825.34165,13619.91955,15037.31003,13909.86351,14223.3767,16836.05896,18032.48162,7466.627197,4385.584831,14261.7041,14040.24989,19076.93441,29227.56374,16030.32582,18978.63589,31338.82383,16296.89472,17568.44986,17247.77923,9246.017394,5529.494045,16272.88787,21079.39331,16598.89929,9154.508526,17169.90522,9217.328461,6711.452235,6452.917385,11891.60798,22368.51428,11600.76664,16218.68,9132.660438,26949.296,25085.83594,27614.29983,11748.34004,9869.990529,35749.44333,32015.45019,18887.49765,16274.63877,11629.25125,22173.7572,32047.1692,17023.827,10215.66313,17458.8435,29191.3326,18246.632,23681.57241,28313.66238,17926.95019,15562.70753,7507.9305,14955.55235,17954.325,19362.42,18025.81318,19313.52335,13089.97324,21274.61368,17195.082,20943.39567,17119.592,18372.58706,14791.11876,19617.11978,7362.9555,13250.0295,17730.38989,6006.597579,18457.31871
4822,114345.8365,83507.20871,77683.51243,82021.22141,94224.20973,73360.33586,91493.23909,93281.0475,128076.9327,99333.82419,69507.78727,134880.2004,77505.98829,83324.7139,73702.89457,77389.79932,117530.147,47740.82067,97632.21414,86254.67809,63314.56759,57798.56195,53818.45595,94873.67367,113128.489,84308.22,135581.789,97368.97924,85964.95171,72396.07991,141930.2573,118934.0217,120567.9604,71394.23655,64962.94605,88224.33533,106504.8843,79451.085,102144.2476,78256.39948,109592.5499,72282.14233,44332.16371,61723.56929,80003.24973,99507.37771,79863.85237,68125.631,66234.49036,84079.00262,59231.95614,160783.3393,86079.93541,109967.112,108088.8331,95335.23133,102626.8969,89743.86532,134609.8647,96325.35095,91233.33336,117591.2327,84204.09818,105214.6362,71524.23029,131035.9143,74584.73543,116842.3657,106543.6688,83533.96248,96524.00571,90955.65205,95816.69995,77452.23576,79225.89467,76666.51327,89616.79841,104862.2603
4847,77839.4175,118864.551,10317.912,25505.43867,44572.6151,86010.03756,146330.0225,95700.7052,128492.6172,101136.0243,6207.586667,132416.0122,91952.28,92113.788,36263.81235,31019.43402,43487.93453,15655.91689,61716.14527,25267.24666,22897.21271,6048.969364,33326.07,93927.99111,81738.64729,11223.22388,167960.1122,68934.40987,111538.284,71514.91544,136855.9805,126170.8041,119429.6676,29501.86433,41730.04545,83388.89169,76862.28488,93213.58437,59267.79434,14795.02154,91191.69054,57511.28518,39259.58933,10117.47723,10964.97208,58272.40359,33366.72136,94555.09819,9887.624,114523.7025,57760.0228,215744.6891,53752.08025,12908.41545,70146.62307,50906.70943,7755.87581,9154.615871,135372.1463,50545.726,8468.313545,5826.002,33726.55484,69688.16629,35142.27741,107281.7735,21169.01266,132404.0554,12953.57929,79160.5094,9085.176261,43360.8405,70605.444,90263.89281,4863.6,88590.03333,72674.23281,67496.1336
4865,7013.619714,6104.7,13311.12,4741.673333,3299.243583,5829.589091,2749.701625,8711.405,4845.283017,5409.384444,5558.673365,7650.173143,5585.162214,6325.05,6882.88524,5889.988,3383.955,7077.171818,7176.736364,4643.236846,4753.90125,5659.428333,10954.17857,7758.693,3129.525778,8622.085684,9315.782727,5140.399857,9769.893333,3594.03875,3627.398571,4951.3485,5956.085,6173.04,6830.906667,2767.8714,6502.190857,3042.47,4616.896667,3645.681818,3925.970098,14085.75367,7032.031538,5598.44,5256.829681,5327.827,5745.150308,8952.46625,7480.292308,14008.52909,3515.557622,5536.583333,5967.391444,4597.266667,5434.3857,8763.866923,14118.4225,8402.7375,5741.82,5537.680727,7788.221,12161.03408,8732.965167,7390.096436,8783.027692,5108.571167,8453.223083,14828.1,9081.116,12738.49938,7224.182692,7498.332308,7133.575308,5214.0725,10624.65833,8573.852234,7602.881667,6735.4065
4871,3155063.649,1825414.337,994280.5918,1994058.518,1806353.92,1408493.592,4377709.84,1492452.012,4035214.067,2702871.837,1251273.571,2206474.043,1334937.802,2461704.407,1124403.755,1383244.268,2752924.31,592609.712,2667883.886,1668313.869,609909.8752,668191.6312,862597.8274,2352668.873,4156252.818,1813531.898,4077109.029,2607872.368,2000189.373,2918287.379,6367855.512,2913869.063,4090837.604,745155.7662,909910.0255,3246037.245,2820993.101,1821234.405,1836079.165,1790408.836,2571262.825,1810888.179,745099.0705,1007990.723,2309446.89,2391560.11,1187289.275,1405911.718,802573.6219,1967852.013,1466106.054,4289268.826,1652174.107,2165408.421,2571848.681,1974881.035,1382889.746,1378914.915,3734317.107,2475686.788,1219137.297,2246429.913,918470.8344,2670949.205,697803.6426,2953826.992,925521.8195,3246604.517,1280983.159,1519553.605,1859936.949,2223092.657,2605057.483,2092128.878,674539.0791,1644866.643,1832215.676,2421504.932
4873,13443.408,16344.45,12582.618,12252.5,11039.28658,13685.82286,10132.0865,19858.90029,21893.9875,15071.8554,9787.903286,16824.14775,10627.134,11982.61043,10949.36,12875.5795,151183.7311,10640.83746,15542.07,11277.43125,8733.444857,9356.406437,9798.649,17214.3381,11572.057,10343.21625,14276.68667,14235.08,9570.875,11345.46936,11736.858,12180.84,123582.414,11697.58059,11516.26733,128689.5737,12381.181,13117.49111,15469.08715,13182.1,9442.697143,9394.496222,7704.54,5405.9922,9752.391429,13375.13143,13789.776,9315.315714,10168.22857,11105.1,12335.37,133315.6924,12342.28286,14781.54857,13470.24,12151.23814,14316.66188,6927.126,11696.86,7108,11649.55714,13623.8,11235.37567,12127.38429,12090.9,13379.1178,11224.25,13614.17857,12876.73,12120.39,12539.33143,15913.52308,14619.825,9755.975,11881.12917,11394.299,13154.24,14221.10444
4879,64395.09005,34086.07878,48711.62528,49377.401,35631.49117,76341.80725,29997.6,45436.07647,75933.16923,50741.65409,57011.71379,59878.30567,24625.69444,67710.37112,56628.33767,44290.58025,39881.08326,38779.95375,53432.24857,48942.9005,52602.99242,36600.16261,37305.06692,66845.938,42379.59122,74984,30365.65133,52722.23106,32717.35091,38518.32267,50410.482,37470.20297,56017.99,78291.98647,35487.60489,20462.2875,59586.77267,49201.1604,60998.42211,57750.13067,72922.1356,47493.344,31762.30233,36436.22364,29336.69714,55582.81429,47135.94875,36071.8666,43479.51052,43601.98143,55563.49862,57805.57538,64359.34389,73830.94295,58257.31629,35091.33507,85189.8,41192.07,35377.59222,32557.61875,90118.7722,101580.3709,56459.17223,64647.31532,82507.76754,66077.94996,49694.11153,100308.5354,37569.14456,64344.62838,57729.73076,43230.02911,53414.91,33343.0391,46659.42455,41704.72746,18637.996,55117.09431
4880,607716.2001,515126.6013,546657.3264,263123.8053,544381.1277,395824.1017,684621.8168,497546.0774,391439.4668,465199.4544,571811.7805,625701.6561,471366.8765,475081.8636,313450.0285,529074.8821,982024.3374,573520.0075,553153.5304,547802.9525,472783.0094,298998.7945,294007.0301,399911.4834,674733.6366,378969.7292,544918.5421,506090.3368,720103.137,371993.6915,764066.3545,873636.9859,780788.0078,682314.8188,401415.8894,788793.9369,390809.5389,406865.1223,158958.8747,122707.4044,587398.6292,412223.6553,275182.0764,574029.2869,262751.3067,481760.596,437968.2532,432484.7323,181236.3235,638303.6428,375179.035,728528.5109,429508.6309,321599.0926,474970.3059,175100.4023,507030.8062,561300.5188,636914.0123,644350.8708,784373.3248,745135.1053,470852.3843,534597.9227,282109.8621,441097.8353,253865.9788,340828.3653,744171.3393,374389.86,284791.4788,269229.3572,435947.4808,556837.3125,659801.1591,531539.7024,555408.5436,492231.8068
