"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
21053,32488.4952,13764.53222,25212.58385,19569.9545,28047.23966,23625.42383,18815.937,16664.6575,21301.67492,19991.6173,34058.20471,15021.20341,18668.5503,16040.9115,17387.48416,15022.28781,32880.6095,25470.93563,15469.26756,28493.18032,21389.68767,18135.02983,26466.32022,32863.61595,17638.44995,28339.71583,18723.28124,13896.46232,4671.266667,10195.249,11941.12177,22342.89594,26968.91554,13767.44156,13391.40194,14099.13371,9327.621683,17533.85813,9579.003848,16924.81858,19902.43515,43826.11106,9970.682772,10918.92857,4058.779358,6162.822976,10164.49285,9489.002793,5790.892238,2462.499512,7710.076581,7595.9,12439.47,6464.97,7918.78816,7063.077478,4275.76,7316.489441,13585.54163,8592.07625,28316.6883,15186.19189,29153.43412,26165.70204,18412.27814,20548.97454,23865.57305,38708.80377,22248.3775,37404.83086,14478.3225,23272.86279,48730.76108,19252.43656,25129.51339,22054.51881,28145.80305,32855.61586
21063,18504.43128,11298.66242,15525.04093,15083.15241,14149.00556,5764.513736,15070.62507,13994.88383,14618.67395,13556.09868,3350.13624,8787.812042,4617.415497,8400.882722,2517.738868,12922.70568,10053.74121,2992.680118,1125.311625,1621.987737,4047.304486,4205.728211,4299.999939,2911.012333,6094.356826,16634.21737,6978.311211,6112.173774,6946.807704,7192.179489,1624.781347,9018.703139,13736.77605,3314.268461,6115.114444,3174.4062,2904.189462,5629.169123,3734.349289,4305.642056,4436.026372,20666.02,5660.415474,1311.066444,1917.988064,2988.288722,4106.307333,3548.919,6987.789746,1917.3525,1913.835245,5303.285706,6527.183221,3450.6,3338.620158,614.4056471,1230.391579,1258.231722,6854.577684,12856.13294,14633.38263,4585.290652,5174.483333,25044.33644,1801.134983,6075.508252,13882.53856,2838.983816,16705.276,7307.794854,7579.38272,2093.246155,7449.981052,3652.788889,12140.49069,9053.662149,13878.704,18837.1348
21080,10831.1126,8139.100714,6494.08,8823.361857,6795.8379,7873.29412,9669.50267,8934.732864,8231.903,8973.0279,7679.036682,7641.963286,6949.726199,6222.27115,9509.858524,9857.11584,7267.893315,4307.503952,2195.515227,6183.779156,6763.879536,7964.985476,5112.5349,4902.916571,7652.086909,12664.056,8544.480045,6627.616667,6258.057747,3211.613377,4886.56525,4549.838969,4307.22945,4381.4736,8331.66,3588.926526,4884.96635,5918.621893,4019.052168,6958.311472,9345.174154,8983.805905,3532.250045,2835.714286,4502.538646,2636.08755,6166.668714,6085.527214,4189.287292,5077.770955,3393.036575,5269.620029,5429.102734,3591.993263,7722.503714,3208.775526,3465.368959,5383.601714,4233.02415,9288.932007,9909.666273,6819.7038,7236.99555,6035.423868,6100.565465,7817.837143,7780.43466,5836.402915,11701.36386,7384.486418,12804.05115,4749.325619,14593.76794,6935.01541,9571.508629,8322.797165,13120.484,8240.808548
21095,21060.8112,16482.19266,12310.5484,12482.23718,12325.02696,16882.47945,12840.1735,13635.3357,14654.27373,16646.27098,24243.14649,25567.20324,29373.94643,18399.55,75552.41809,16775.2,31647.63215,18665.6725,12975.72691,14061.61345,40022.83927,8724.114778,15823.99879,40207.71198,13894.341,12185.11403,7870.806667,16516.11542,9187.344,21152.01697,29774.26263,10238.66782,18629.025,8486.775143,11002.53204,12188.47897,13866.41276,24616.40406,6256.069924,22402.90036,13090.55484,9929.208029,13267.76276,21992.02314,11625.12683,15089.27406,14409.40244,15942.62164,3487.489091,9815.806636,13002.82612,11951.01605,22715.27891,11270.77396,17363.79432,17927.03487,16766.63609,16443.44025,22898.30568,5110.24,16545.352,25795.93385,24502.04444,26224.36698,39820.4152,22121.92901,66170.97929,17175.82523,22644.92263,14207.765,22884.81214,29101.5,30822.5876,12821.49249,31781.85194,40276.70533,20600.4915,16527.84708
21107,3760.208704,2520.058268,2107.47375,2186.390063,2398.204667,3976.003328,4350.619519,2722.100471,2522.303727,2777.442496,2588.460202,1005.271615,3326.54305,1306.158941,3516.911006,3454.827136,4256.086326,2185.280651,383.2863889,1090.066667,2767.930851,1580.2518,1343.935286,2465.65635,2907.032959,2266.161857,3170.665756,1167.448167,1265.960083,2201.210619,1811.258872,2113.515294,1355.2225,2852.985235,1824.783162,904.8414375,2239.351902,1612.088296,1550.506185,3217.40059,3795.386736,1540.443333,7264.290285,2114.50478,1392.779018,2878.378103,1442.171,2776.94173,2501.934224,2209.42484,1882.845132,1679.242559,3228.777859,1619.55629,1806.093333,1989.070825,1692.66636,4355.91,25663.53155,2340.071838,4197.866491,920.6545385,2510.185354,5011.007907,1701.684706,2416.675059,3659.873535,2830.091291,1100.097,2289.739746,1036.126182,2110.227089,2226.935793,1882.644185,3771.809845,3048.175936,4459.948176,3032.606961
21146,13454.528,11767.32419,12038.37996,12548.189,12150.78131,12690.71324,13902.99655,12773.22807,11473.026,10863.09654,4026.212769,4744.221354,3075.817574,3584.895524,8940.24339,7653.680261,6090.558685,3842.68125,2642.747214,2800.969706,18983.17624,10231.71531,6096.124125,75250.06082,3873.23,8319.812439,8702.793066,6993.0945,2271.857913,5194.691056,5854.022769,7874.718231,3723.506673,6620.490882,2708.384827,1928.926308,10944.15436,9556.822119,8034.240653,71462.00486,9795.982389,6814.567938,14281.15588,4702.138714,2256.812027,4894.970769,7823.491154,8710.432625,4922.952125,3285.339925,3388.342285,2121.212769,9161.209333,2831.808,11930.87714,6432.07,10185.525,29921.05294,40966.79094,9656.2292,10165.51062,3564.043846,3794.1932,4186.198114,6672.634421,5682.710775,4193.884,3328.185826,3783.164488,3790.390999,4817.269333,3581.9625,21016.19827,8038.651904,11444.22271,51257.60476,10592.413,5194.752808
21149,11062.24333,5488.92412,10873.20889,8852.803235,8160.286667,5046.187249,8315.524667,7285.824,8968.449717,5871.358805,2493.740635,5602.578476,5980.117508,5530.996091,3303.94249,12869.62708,7490.0375,2935.782,1250.797632,1280.131215,2146.252833,2705.635639,3562.178684,2133.527259,3276.09625,6775.56195,3369.416746,3595.869227,6047.180263,7179.019875,1145.592059,12203.56211,18384.18277,2621.9745,2516.334635,2675.570059,1589.102589,3881.687789,2404.709198,2241.814428,1897.672765,7488.229941,2857.435913,1346.088074,2112.625038,2182.00886,2357.62335,2726.463874,4678.244526,1630.457243,1902.952937,2270.353496,5745.490125,2282.86157,1767.453757,951.4754118,1289.807904,1272.4566,2028.910874,2698.6162,10552.64,3055.504761,5481.22575,28388.34644,2236.203333,3304.527995,9856.075,2436.66115,9002.682,4100.004526,6664.290165,2137.90725,4388.773737,2426.771118,7942.302789,9664.910263,4254.172217,12833.8765
21168,23223.6983,15584.50763,25496.14905,23016.45663,24677.06311,22968.3344,19363.19596,19103.44795,19192.18519,15769.2304,19501.18835,16012.13241,23936.27266,17660.5825,21115.25583,17308.33906,20048.88393,17489.35821,10780.02635,6355.007813,19822.9275,13348.49667,20605.42467,15790.69522,17345.89694,16746.50316,13978.54763,15749.85148,20395.28123,24551.21667,6498.926625,26442.23289,29682.23144,19315.80444,12982.50511,18818.184,10303.53951,22511.26255,13861.7646,12566.4091,15202.5685,22287.24442,17553.3433,13907.18118,12780.75111,19349.64402,14285.25059,12457.62426,23727.47632,7539.42762,11309.33091,14673.79109,26107.70463,15732.62222,10083.43446,9485.398059,11577.6935,5727.630863,14742.73097,16227.144,19280.25305,15060.13017,21518.203,25666.30413,15394.19467,14463.60719,21021.87675,19962.03294,19206.94137,22245.0578,18127.507,16406.89589,23418.61472,18217.2551,21264.47089,20441.52276,14234.46511,27295.69843
21175,33193.19647,40476.3536,43687.78434,42531.39377,41889.92667,38753.37332,44573.0695,36813.21458,41940.2165,42560.75781,27615.09164,17612.976,41456.27145,33241.52386,18453.76484,15382.70918,15938.34483,17023.19448,2359.4299,14070.0315,27172.138,11638.2,7070.18,10500.451,26021.4476,35908.70383,65931.59076,35437.98125,22457.57616,88235.24268,30664.59489,41760.33821,21639.91828,47579.41225,13545.09124,7796.094245,45193.5615,32556.23037,8244.41568,18845.68412,18305.47541,88244.19188,66691.65961,23120.20353,34469.98025,75929.9281,48768.01561,36566.76953,22109.99867,15261.09669,13542.31168,12174.78169,75546.16968,9566.577571,37393.22255,35280.24422,14138.98689,11483.73717,64053.76476,136447.3785,22808.77474,8144.543909,29289.03367,27221.7118,15240.50267,27582.19772,15071.4325,12975.01883,14435.65911,13288.31069,38792.883,6353.646586,24171.14173,22356.93474,18415.26986,8887.147163,34176.08685,23936.18132
21195,8775.348429,6771.346469,7495.1904,6558.331368,5814.784846,6592.520871,5857.365372,5455.825095,5993.673,5427.801673,3434.05525,1272.535385,1379.263424,2926.424842,5210.879805,3876.745782,4360.660543,2007.982542,1417.929484,1987.046492,8458.4688,4664.234602,4079.476773,41917.78223,1987.654353,5002.044118,4342.903471,3154.671183,779.3066667,2078.206444,2561.861583,3360.642071,1433.308931,2820.335053,1507.086846,1105.545,5720.162009,3526.818489,3441.303366,71174.46331,4064.914103,2921.0685,2991.253038,2158.693429,864.574529,1506.017332,4435.676,2329.830424,816.63,1336.576362,1270.663764,1051.890165,1978.202789,1493.16188,3425.482422,1416.641143,4408.856905,58042.24714,2388.890144,2801.542227,6048.820313,2003.669857,1056.059231,3763.612847,7657.418091,3471.547058,2390.979917,2675.809474,2674.479251,3442.3541,2336.786499,3686.30985,10634.873,3200.033476,5976.522,24440.9556,4884.510729,3201.4945
21200,5007.557333,3758.098869,7266.7,6229.0346,6121.877588,5183.387277,4992.244611,2983.62225,4384.260712,3616.316937,4141.541471,1463.363571,5787.233594,3498.278437,4079.859026,6653.843469,3446.469,4003.378834,1788.90625,1524.927678,2849.544722,1865.741684,2864.9586,2681.184771,1726.412129,2625.297333,3239.64845,3464.962533,3178.316923,5408.91,763.1228571,7186.044765,11376.71735,2242.9225,2901.351458,2304.898071,2082.546409,3384.913231,1428.055714,2938.678825,1846.447278,5334.825714,3579.767009,2054.192928,2522.389701,3211.075753,2624.071899,2416.141209,3829.5365,1804.960837,2120.375061,2848.906006,5120.857647,2689.272208,2633.619093,1907.77359,1408.506923,1665.84501,2469.290342,1850.814,4622.974615,3370.272958,3839.757429,11360.61615,2095.3302,3241.273568,4914.403846,2056.539286,5348.142,3894.447597,3094.2405,2668.227692,4515.362,3802.942749,3965.007214,4679.071842,3611.453271,6494.130588
21242,4539.5172,5375.40271,3871.650833,4372.736625,5340.735143,4342.727771,5770.506827,5099.033333,6143.745857,5361.334424,2496.08,4403.128091,3966.508905,3546.485727,6200.381226,2606.631077,3878.169759,1694.040091,1136.440141,2955.022538,2290.987143,2484.966667,2186.922417,3986.494836,2169.832394,3736.48,4427.514286,8080.976111,1330.024,3488.20572,2254.771154,3166.12325,1236.543,2213.428571,2515.903568,853.848,3196.104,2090.818103,1006.825256,3470.266272,1646.806254,4845.68,1554.261731,1731.912,1581.893188,2128.152185,3444.928686,2615.558716,1167.463528,1821.210876,1607.722449,1604.396322,2527.668896,1446.256,2114.959313,1980.238667,1046.912733,1728.00875,745.9903992,3922.875,6164.48,2727.154286,3542.811914,8996.90723,2408.923571,4833.410019,3771.087057,1899.972418,3641.79,1632.140625,5455.21962,1012.795412,2984.33,2993.436313,4432.478961,2422.219642,4408.16925,4143.315972
21264,7926.134111,10699.30211,5426.222402,9115.740833,8866.960667,8101.885037,15172.53653,10159.4,11003.57206,9357.205,11393.68661,7747.676533,8505.22904,2225.579444,8062.614173,12152.06056,21866.83086,2307.890998,2477.079712,6242.137389,1050.598602,6336.95816,4713.17543,7791.592444,8068.250732,15873.85296,20335.36359,10941.9451,10268.11636,1355.301398,19094.86427,8111.111713,8353.562167,4145.820526,9321.42975,4696.436157,2084.746632,6252.934021,5294.927713,11893.38492,7521.27299,13850.65956,17911.8245,3807.51548,17624.41861,1704.772313,23045.90167,14160.74672,12196.5366,7469.515625,11349.3736,13041.3172,780.8506944,10323.11278,2458.689176,5701.0142,3196.831877,22964.516,11447.62667,36658.48189,24969.519,6401.04456,6300.485968,1161.543233,5353.257374,7084.659389,17195.56294,2322.874374,7063.509444,4391.755371,1683.5715,8465.0487,1193.278597,7504.29225,7756.107061,12283.79066,12109.96157,9762.8955
21265,6148.484444,10340.50697,5240.231667,5054.4445,7006.962692,6455.768509,9756.30479,10143.043,10098.78,10187.38376,8113.815375,9175.629007,8336.370561,4186.963889,7183.823239,9797.654877,16391.22803,4408.568667,2880.698667,6251.821016,2450.500852,6903.41692,3953.941115,6534.630715,7495.45896,13250.507,16150.034,10354.6485,8887.213056,2914.962778,10841.07352,6179.997722,9242.23112,4638.15396,8369.45284,3426.03,5011.820682,5526.39,3226.934822,9148.992073,5755.832727,10892.799,7649.317579,4894.663529,4865.516873,3643.416321,9592.487624,8360.409368,5608.024222,5731.881944,3832.221754,5888.327156,3604.561967,5479.096403,4297.458729,3644.4933,3461.782414,8850.819195,5417.563722,10615.45833,14250.35497,7550.263889,7862.172632,2383.78281,5723.997364,7607.031006,11654.55,4844.62,7328.905167,4525.6995,3839.37393,5441.438889,2282.4324,5032.572113,6901.981649,9630.247185,11813.55903,6484.769227
21295,4004.823727,1758.52147,6899.485286,4683.819231,5034.436909,5015.656404,4431.418152,5192.168333,6302.931,4354.942767,4047.861417,2196.671726,1449.541565,1298.891052,1161.174625,2815.88324,2705.199745,2281.779563,710.8346891,772.3384066,1636.46,1191.908667,1653.028733,957.548559,1570.938714,3075.884115,13806.19536,4492.008615,1067.269501,1367.82408,1105.385769,5183.944444,2305.290574,4418.04,2024.183227,727.8058014,1065.171356,786.7231889,2872.432228,1368.985031,2754.17865,2323.340143,15810.744,5489.399818,1317.117014,2366.222534,2217.841339,6257.357707,2108.837647,2540.687402,1985.756663,1958.26896,8434.128429,2535.000656,1056.399193,917.332,2826.951615,1138.5,5976.701419,3570.988671,12623.70667,2645.478,1538.9572,1284.774373,803.3838399,1821.793348,2088.808889,1744.5535,1950.11141,771.21875,4903.323077,1469.41375,1677.3624,1660.072708,4958.319153,573.66855,4286.444357,1650.769099
21296,3757.22575,4830.645931,5827.626294,5122.633895,5256.615313,966.146698,5470.4375,4909.118667,5551.16748,5572.655273,6728.125158,5306.620807,937.3509091,6112.063833,2880.327321,5553.990572,5037.474304,6821.641895,3248.9358,5863.443496,6358.05625,6174.493821,6187.363235,4199.235639,5531.234667,5020.179611,4677.889508,3227.998606,4671.422727,5052.387941,4165.346118,5209.999833,3988.462501,4703.655833,4214.550045,5088.2055,4452.942433,5961.027222,531.2011037,4322.955017,4701.861164,5490.125046,2018.314082,1850.390091,907.070694,2168.742855,3419.266296,1602.777818,2126.729526,2561.114475,2506.813311,2558.364556,1559.425,2612.654756,3442.764435,4012.453176,1988.145371,2048.386338,2128.238831,2922.867669,4317.347723,4444.514,5901.21,2040.953979,3406.601455,3766.066912,5159.226471,5546.094316,3465.823833,5831.511538,5888.184628,6075.3354,5445.09,5014.07114,5841.874611,1073.719533,5414.843472,6765.13
21313,3875.935667,3263.152028,3736.570667,3343.778333,3451.427263,3454.293062,3623.778597,3326.4665,3613.5115,3466.231977,3791.401964,2463.533778,4097.204666,2690.315737,1862.11853,4812.054,2989.934782,4824.639167,1673.204573,2701.975967,2557.711914,3896.962222,2982.233158,2184.316833,2964.036133,4315.3378,5599.545789,2920.5354,3112.875066,3732.744107,2536.335895,4228.678825,2655.709579,5642.122693,3254.492277,1492.339154,2666.488078,4289.667984,1854.50684,1956.416312,4233.906684,4948.398,5500.8045,1681.127684,2775.694427,3457.594111,1745.213474,2790.572561,3319.187344,4159.367333,1910.470437,2510.326118,2676.254439,2370.919,2051.890556,2961.978667,2617.932416,1316.482059,4468.4685,5155.809775,4400.936842,2108.501474,4352.506611,3735.810152,2000.436564,4048.11,3457.637072,3848.358643,2874.031947,3061.950909,1332.910647,2373.493105,2902.173167,3862.255478,3497.802474,1576.243143,4990.28,3489.963856
21314,2206.108667,1957.186483,3272.484833,1958.52505,1883.328,1839.812126,1742.238566,2074.275714,1878.382464,2031.602171,1477.96875,1438.065474,1019.306527,911.3442857,682.7590535,2594.798957,1014.862044,1235.402,854.1587368,1362.865158,886.1397343,2040.8086,1244.2725,965.6586647,1496.3702,2192.841333,2361.432,1837.214286,1071.602669,1570.676571,1211.154437,1687.606775,1408.9604,2084.551737,1685.045296,1007.844444,1129.891488,2807.786926,1309.092339,564.73875,1767.849506,5741.483932,2232.45347,1295.97195,1110.491374,1047.886667,1009.156286,1228.585205,1809.641052,1718.854602,841.7484375,1646.3771,1918.391821,1781.37275,1130.145111,1906.508077,2370.797357,801.8032186,2596.178169,2530.283276,1760.926889,1014.882857,1284.188368,1130.079199,974.503,1404.344574,1255.874062,1143.215357,1387.429143,1262.920757,1217.135625,1014.892773,949.4956667,1767.491295,2066.582568,456.432015,2002.148178,1967.370911
21335,29180.25,19093.32494,31774.54765,21021.43737,31443.26156,19489.49107,18167.46727,18429.49456,20311.99,20579.265,8336.757947,1847.89894,2418.496269,2879.123063,3296.77183,1510.950027,1617.905396,2737.39875,422.2630119,1905.49125,2150.851067,1878.701067,1051.238802,2550.816605,2525.507011,2697.050884,34695.0045,22712.74339,18788.51831,50244.36294,27613.67361,42148.69126,26562.3325,44617.95,7916.1624,6462.528,28796.24833,23459.03461,6979.869742,15463.30578,38110.98855,20142.63525,165094.0635,98119.18182,64589.07477,196584.755,87126.72122,69675.28283,62752.4927,29870.32767,17397.80086,19845.91352,151686.9811,34054.36806,44195.34033,61341.99517,27046.30497,31052.1276,195044.335,41859.27741,2269.803643,1192.5802,2792.646154,674.6410027,1974.600378,4003.920307,1290.545559,2461.753845,1996.618214,1429.022956,2188.091429,1145.571573,1933.010287,4389.65285,2119.312282,1910.18658,3313.081875,1606.132427
21344,19247.94064,18875.61602,17359.8305,16645.05818,17294.90445,18624.4127,18589.05157,17477.15263,16441.79367,16007.83889,10809.53308,15830.61724,4533.611916,14646.758,15748.79807,6378.265981,12720.56601,5991.38565,2971.176,7659.517438,18960.46448,4700.257875,6288.594359,11983.83652,10036.33808,2950.187076,19949.85,35307.70147,14509.92292,46537.21938,20862.36,14233.53263,23739.03814,24871.95376,12900.24163,16831.57,23332.14,25897.76788,6848.438394,22905.47735,40559.39529,16322.52158,19909.65382,39111.99382,17412.25361,47617.7,26299.1618,12896.59995,41869.64681,10747.33645,21488.33926,14122.20641,11511.40071,27385.40917,30942.01015,23173.73133,7199.736667,19813.75685,21633.56906,24898.36125,4481.836258,12506.74114,5776.336154,18426.68013,11758.578,5790.16646,13821.82991,4702.894571,10448.355,12317.36617,3509.579567,5244.596625,18813.33254,6523.869793,7961.060715,15433.01598,8906.841251,4190.693253
21356,6495.432158,4021.174899,6315.160263,5503.95195,5978.554308,6605.740051,5958.067647,5621.2713,4585.75,4315.348857,2993.6362,3684.159944,4468.404495,2775.987515,2859.777315,4868.365895,3860.167185,3263.575412,1872.66819,2038.3118,3210.01632,2845.46248,3870.137611,3093.414632,3264.499801,5866.3608,3253.9677,2527.843389,3444.33005,4624.161053,1605.571264,5564.103158,7096.912196,3379.251362,3757.0365,2672.212,2349.545931,4037.46255,2420.562834,2905.081895,3314.141239,5952.788471,2525.553277,2156.092105,2118.229701,3428.313,2342.230688,2117.558067,4072.3091,2022.444721,2524.885781,3048.085266,4974.578939,3071.976471,2251.26855,1795.301,2143.711139,1624.212,3709.136941,4514.697605,5302.611,2955.954522,3599.611632,7585.654123,2434.239478,2867.795418,4714.9575,3187.254774,5406.219,4078.733699,3712.966,2939.382085,3988.310611,2716.645248,4790.255657,4771.884115,3925.100842,7474.496103
